,tweetNum,word,ner_iob,ner_tag,tag
845,36,.,O,,KeyNone
846,36,Like,O,,KeyNone
847,36,those,O,,KeyNone
848,36,things,O,,KeyNone
849,36,can,O,,KeyNone
850,36,run,O,,KeyNone
851,36,arbitrary,O,,KeyNone
852,36,javascript,O,,NEB
853,36,on,O,,KeyNone
854,36,any,O,,KeyNone
855,36,site,O,,KeyNone
856,36,you,O,,KeyNone
857,36,visit,O,,KeyNone
858,36,and,O,,KeyNone
859,36,could,O,,KeyNone
860,36,even,O,,KeyNone
861,36,track,O,,KeyNone
862,36,keystrokes,O,,NEB
863,36,in,O,,KeyNone
864,36,password,O,,NEB
865,36,fields,O,,NEI
866,37,CVE-2018-3787,O,,NEB
867,37,Path,O,,NEI
868,37,traversal,O,,NEO
869,37,in,O,,KeyNone
870,37,simplehttpserver,B,GPE,NEB
871,37,&,O,,KeyNone
872,37,lt,O,,KeyNone
874,37,v0.2.1,O,,NEB
875,37,allows,O,,KeyNone
876,37,listing,O,,KeyNone
877,37,any,O,,KeyNone
878,37,file,O,,KeyNone
879,37,on,O,,KeyNone
880,37,the,O,,KeyNone
881,37,server.https,O,,KeyNone
882,37,:,O,,KeyNone
883,37,//t.co/smTZrF1VYK,O,,KeyNone
884,37,Vulmon,O,,NEB
885,37,Vulnerability,O,,NEO
886,37,Feed,O,,KeyNone
887,37,(,O,,KeyNone
888,37,VulmonFeeds,B,ORG,NEB
889,37,),O,,KeyNone
890,37,August,B,DATE,NEB
891,37,31,I,DATE,KeyNone
892,37,",",I,DATE,KeyNone
893,37,2018,I,DATE,KeyNone
894,38,caption,O,,KeyNone
895,38,this,O,,KeyNone
896,38,https,O,,KeyNone
897,38,:,O,,KeyNone
898,39,This,O,,KeyNone
899,39,time,O,,KeyNone
900,39,is,O,,KeyNone
901,39,BIG,B,ORG,KeyNone
902,39,and,O,,KeyNone
903,39,(,O,,KeyNone
904,39,at,O,,KeyNone
905,39,least,O,,KeyNone
906,39,in,O,,KeyNone
907,39,my,O,,KeyNone
908,39,PoV,B,GPE,NEB
909,39,),O,,KeyNone
910,39,remarkable,O,,KeyNone
911,39,!,O,,KeyNone
912,39,Hacking,O,,NEB
913,39,the,O,,KeyNone
914,39,Attacker,O,,NEB
915,39,is,B,PERSON,KeyNone
916,39,a,O,,KeyNone
917,39,way,O,,KeyNone
918,39,to,O,,KeyNone
919,39,help,O,,KeyNone
920,39,victims,O,,NEB
921,39,and,O,,KeyNone
922,39,quickly,O,,KeyNone
923,39,block,O,,NEB
924,39,threats,O,,NEI
925,39,.,O,,KeyNone
926,39,#,O,,KeyNone
927,39,malwaresecuritynews,B,MONEY,NEB
928,39,#,I,MONEY,KeyNone
929,39,ReverseEngineering,I,MONEY,NEB
930,39,#,I,MONEY,KeyNone
931,39,malware,I,MONEY,NEB
932,39,#,O,,KeyNone
933,39,botnet,B,MONEY,NEI
934,39,#,I,MONEY,KeyNone
935,39,CyberSecurity,I,MONEY,NEB
936,39,Hacking,B,ORG,NEI
937,39,The,O,,KeyNone
938,39,Hacker,B,PERSON,NEB
939,39,.,I,PERSON,KeyNone
940,39,Stopping,I,PERSON,KeyNone
941,39,a,O,,KeyNone
942,39,big,O,,KeyNone
943,39,botnet,O,,NEB
944,39,targeting,O,,NEO
945,39,https,O,,KeyNone
946,39,:,O,,KeyNone
947,39,//t.co/pbkDG5YCoh,O,,KeyNone
948,40,DDoS,O,,NEB
949,40,attack,O,,NEO
950,40,from,O,,KeyNone
951,40,Anonymous,B,FAC,KeyNone
952,40,Catalonia,I,FAC,NEB
953,40,cripples,O,,KeyNone
954,40,Bank,B,ORG,NEB
955,40,of,I,ORG,KeyNone
956,40,Spain,I,ORG,NEI
957,40,website,O,,NEO
958,40,https,O,,KeyNone
959,41,Android,O,,NEB
960,41,vulnerability,O,,NEO
961,41,exposes,O,,KeyNone
962,41,users,O,,KeyNone
963,41,data,O,,KeyNone
964,41,via,O,,KeyNone
965,41,WiFi,O,,NEB
966,41,https,O,,KeyNone
967,42,Financial,B,ORG,NEB
968,42,Institutions,I,ORG,NEI
969,42,',I,ORG,KeyNone
970,42,Consumer,B,ORG,NEB
971,42,Data,I,ORG,NEI
972,42,Exposed,I,ORG,NEO
973,42,in,O,,KeyNone
974,42,Web,O,,NEB
975,42,Platform,O,,NEI
976,42,Vulnerability,O,,NEB
977,42,https,O,,KeyNone
978,42,:,O,,KeyNone
979,42,//t.co/yr8imFi2h3,O,,KeyNone
980,42,|,O,,KeyNone
981,42,by,O,,KeyNone
982,42,@,O,,KeyNone
983,43,Android,O,,NEB
984,43,vulnerability,O,,NEI
985,43,exposes,O,,KeyNone
986,43,users,O,,NEB
987,43,data,O,,NEI
988,43,via,O,,KeyNone
989,43,WiFi,O,,NEB
990,43,https,O,,KeyNone
991,44,vulnerability,O,,NEB
992,44,found,O,,KeyNone
993,44,in,O,,KeyNone
994,44,#,B,MONEY,KeyNone
995,44,crypto,I,MONEY,NEB
996,44,subsystem,O,,NEI
997,44,of,O,,KeyNone
998,44,the,O,,KeyNone
999,44,Linux,B,GPE,NEB
1000,44,kernel,O,,NEI
1001,44,before,O,,KeyNone
1002,44,version,O,,KeyNone
1003,44,kernel-4.15-rc4,O,,NEB
1004,44,could,O,,KeyNone
1005,44,allow,O,,KeyNone
1006,44,escalation,O,,NEB
1007,44,of,O,,KeyNone
1008,44,privileges,O,,KeyNone
1009,44,.,O,,KeyNone
1010,44,https,O,,KeyNone
1011,44,:,B,CARDINAL,KeyNone
1012,44,//t.co/QImBbA6ihb,O,,KeyNone
1013,44,#,O,,KeyNone
1014,44,cybersecurity,O,,NEB
1015,45,Honestly,O,,KeyNone
1016,45,never,O,,KeyNone
1017,45,work,O,,KeyNone
1018,45,for,O,,KeyNone
1019,45,Carphone,B,ORG,NEB
1020,45,warehouse,O,,NEI
1021,45,theyre,O,,KeyNone
1022,45,the,O,,KeyNone
1023,45,most,O,,KeyNone
1024,45,corrupt,O,,NEB
1025,45,company,O,,NEI
1026,45,Ive,O,,NEO
1027,45,ever,O,,KeyNone
1028,45,come,O,,KeyNone
1029,45,across,O,,KeyNone
1030,45,and,O,,KeyNone
1031,45,they,O,,KeyNone
1032,45,always,O,,KeyNone
1033,45,leak,O,,NEB
1034,45,your,O,,KeyNone
1035,45,data,O,,NEB
1036,45,:,O,,KeyNone
1037,45,),O,,KeyNone
1038,46,IBM,B,ORG,NEB
1039,46,Security,O,,NEI
1040,46,Bulletin,O,,NEO
1041,46,:,O,,KeyNone
1042,46,IBM,B,ORG,NEB
1043,46,Transparent,O,,NEI
1044,46,Cloud,B,PERSON,NEI
1045,46,Tiering,I,PERSON,NEO
1046,46,is,O,,KeyNone
1047,46,affected,O,,KeyNone
1048,46,by,O,,KeyNone
1049,46,a,O,,KeyNone
1050,46,security,O,,NEB
1051,46,vulnerability,O,,NEI
1052,46,in,O,,KeyNone
1053,46,IBM,B,ORG,NEB
1054,46,Java,O,,NEI
1055,46,SDK,O,,NEO
1056,46,Technology,O,,KeyNone
1057,46,Edition,O,,KeyNone
1058,46,Version,O,,KeyNone
1059,46,8,O,,KeyNone
1060,46,-,O,,KeyNone
1061,46,disclosed,O,,KeyNone
1062,46,as,O,,KeyNone
1063,46,part,O,,KeyNone
1064,46,of,O,,KeyNone
1065,46,the,O,,KeyNone
1066,46,IBM,B,ORG,NEB
1067,46,Java,O,,NEI
1068,46,SDK,O,,NEO
1069,46,updates,O,,KeyNone
1070,46,in,O,,KeyNone
1071,46,April,B,DATE,NEO
1072,46,2018,I,DATE,KeyNone
1073,46,.,O,,KeyNone
1074,46,See,O,,KeyNone
1075,46,change,O,,KeyNone
1076,46,history,O,,KeyNone
1077,46,&,O,,KeyNone
1078,46,amp,O,,KeyNone
1079,47,Critical,B,ORG,NEB
1080,47,Vulnerability,I,ORG,NEI
1081,47,Patched,I,ORG,NEO
1082,47,in,O,,KeyNone
1083,47,PHP,B,ORG,NEB
1084,47,Package,I,ORG,NEI
1085,47,Repository,I,ORG,NEO
1086,47,:,O,,KeyNone
1087,47,https,O,,KeyNone
1088,47,:,O,,KeyNone
1089,48,CVE-2018-11057,O,,NEB
1090,48,RSA,O,,NEI
1091,48,BSAFE,O,,NEO
1092,48,Micro,O,,NEB
1093,48,Edition,O,,NEI
1094,48,Suite,O,,KeyNone
1095,49,CVE-2018-11056,O,,NEB
1096,49,RSA,O,,NEI
1097,49,BSAFE,O,,NEO
1098,49,Micro,O,,NEB
1099,49,Edition,O,,NEI
1100,49,Suite,O,,KeyNone
1101,50,CVE-2018-11055,O,,NEB
1102,50,RSA,O,,NEI
1103,50,BSAFE,O,,NEO
1104,50,Micro,O,,NEB
1105,50,Edition,O,,NEI
1106,50,Suite,O,,KeyNone
1107,51,CVE-2018-11054,O,,NEB
1108,51,RSA,O,,NEI
1109,51,BSAFE,O,,NEO
1110,51,Micro,O,,NEB
1111,51,Edition,O,,NEI
1112,51,Suite,O,,KeyNone
1113,52,Critical,B,ORG,KeyNone
1114,52,Vulnerability,I,ORG,NEB
1115,52,Patched,I,ORG,NEO
1116,52,in,O,,KeyNone
1117,52,PHP,B,ORG,NEB
1118,52,Package,I,ORG,NEI
1119,52,Repository,I,ORG,NEO
1120,52,:,O,,KeyNone
1121,52,https,O,,KeyNone
1122,52,:,O,,KeyNone
1123,52,//t.co/KoEFxpZaWR,O,,KeyNone
1124,52,#,O,,KeyNone
1125,52,follow,O,,KeyNone
1126,53,CVE-2018-11057,O,,NEB
1127,53,RSA,O,,NEI
1128,53,BSAFE,O,,NEO
1129,53,Micro,O,,NEB
1130,53,Edition,O,,NEI
1131,53,Suite,O,,KeyNone
1132,54,CVE-2018-11056,O,,NEB
1133,54,RSA,O,,NEI
1134,54,BSAFE,O,,NEO
1135,54,Micro,O,,NEB
1136,54,Edition,O,,NEI
1137,54,Suite,O,,KeyNone
1138,55,CVE-2018-11054,O,,NEB
1139,55,RSA,O,,NEI
1140,55,BSAFE,O,,NEO
1141,55,Micro,O,,NEB
1142,55,Edition,O,,NEI
1143,55,Suite,O,,KeyNone
1144,56,CVE-2018-11055,O,,NEB
1145,56,RSA,O,,NEI
1146,56,BSAFE,O,,NEO
1147,56,Micro,O,,NEB
1148,56,Edition,O,,NEI
1149,56,Suite,O,,KeyNone
1150,57,#,B,CARDINAL,KeyNone
1151,57,DDoS,O,,NEB
1152,57,attack,O,,NEO
1153,57,from,O,,KeyNone
1154,57,#,B,MONEY,KeyNone
1155,57,Anonymous,I,MONEY,KeyNone
1156,57,#,I,MONEY,KeyNone
1157,57,Catalonia,O,,NEB
1158,57,cripples,O,,NEI
1159,57,#,B,MONEY,KeyNone
1160,57,Bank,I,MONEY,NEB
1161,57,of,O,,KeyNone
1162,57,#,B,MONEY,KeyNone
1163,57,Spain,I,MONEY,NEI
1164,57,website,O,,NEO
1165,57,:,O,,KeyNone
1166,57,https,O,,KeyNone
1167,57,:,O,,KeyNone
1168,57,//t.co/FYY2c7mvwN,O,,KeyNone
1169,58,Android,O,,NEB
1170,58,vulnerability,O,,NEI
1171,58,exposes,O,,KeyNone
1172,58,users,O,,NEB
1173,58,data,O,,NEO
1174,58,via,O,,KeyNone
1175,58,WiFi,O,,NEB
1176,58,:,O,,KeyNone
1177,58,https,O,,KeyNone
1178,58,:,O,,KeyNone
1179,59,A,O,,KeyNone
1180,59,Necurs,B,DATE,NEB
1181,59,botnet,O,,NEI
1182,59,has,O,,KeyNone
1183,59,been,O,,KeyNone
1184,59,used,O,,KeyNone
1185,59,to,O,,KeyNone
1186,59,launch,O,,KeyNone
1187,59,a,O,,KeyNone
1188,59,campaign,O,,NEB
1189,59,of,O,,KeyNone
1190,59,targeted,O,,NEB
1191,59,phishing,O,,NEI
1192,59,emails,O,,KeyNone
1193,59,aimed,O,,KeyNone
1194,59,at,O,,KeyNone
1195,59,breaching,O,,NEB
1196,59,the,O,,KeyNone
1197,59,#,B,CARDINAL,KeyNone
1198,59,cyber,O,,NEB
1199,59,defenses,O,,NEO
1200,59,of,O,,KeyNone
1201,59,a,O,,KeyNone
1202,59,number,O,,KeyNone
1203,59,of,O,,KeyNone
1204,59,banks,O,,NEB
1205,60,Apache,B,PERSON,NEB
1206,60,Struts,I,PERSON,NEI
1207,60,vulnerability,O,,NEO
1208,60,gave,O,,KeyNone
1209,60,up,O,,KeyNone
1210,60,access,O,,NEB
1211,60,at,O,,KeyNone
1212,60,Virgin,B,ORG,NEI
1213,60,Airlines,I,ORG,NEO
1214,60,in,O,,KeyNone
1215,60,2016,B,DATE,KeyNone
1216,61,Emergency,O,,NEB
1217,61,Fix,O,,NEI
1218,61,for,O,,KeyNone
1219,61,Windows,O,,NEO
1220,61,10,B,CARDINAL,KeyNone
1221,61,Task,O,,NEB
1222,61,Scheduler,O,,NEI
1223,61,Vulnerability,O,,NEI
1224,61,Released,O,,NEO
1225,61,by,O,,KeyNone
1226,61,0patch,O,,NEB
1227,61,https,O,,KeyNone
1228,61,:,O,,KeyNone
1229,61,//t.co/YmWhkspgsn,O,,KeyNone
1230,62,DDoS,O,,NEB
1231,62,attack,O,,NEO
1232,62,from,O,,KeyNone
1233,62,Anonymous,B,FAC,KeyNone
1234,62,Catalonia,I,FAC,NEB
1235,62,cripples,O,,KeyNone
1236,62,Bank,B,ORG,NEB
1237,62,of,I,ORG,KeyNone
1238,62,Spain,I,ORG,NEI
1239,62,website,O,,NEO
1240,62,https,O,,KeyNone
1241,63,Android,B,ORG,NEB
1242,63,'API,O,,NEI
1243,63,breaking,B,ORG,NEO
1244,63,',O,,KeyNone
1245,63,vulnerability,O,,NEB
1246,63,leaks,O,,NEI
1247,63,device,O,,NEI
1248,63,data,O,,NEO
1249,64,``,O,,KeyNone
1250,64,The,O,,KeyNone
1251,64,malware,O,,NEB
1252,64,that,O,,KeyNone
1253,64,infected,O,,NEB
1254,64,the,O,,KeyNone
1255,64,world,O,,NEB
1256,64,reinvents,O,,NEI
1257,64,itself,O,,KeyNone
1258,64,|,O,,KeyNone
1259,64,Fox,B,ORG,NEB
1260,64,News,I,ORG,NEI
1261,64,'',O,,KeyNone
1262,64,https,O,,KeyNone
1263,64,:,B,MONEY,KeyNone
1264,64,//t.co/0pviGKaGzU,I,MONEY,KeyNone
1265,64,#,I,MONEY,KeyNone
1266,64,InfoSec,I,MONEY,NEB
1267,64,#,I,MONEY,KeyNone
1268,64,Security,I,MONEY,NEI
1269,64,#,I,MONEY,KeyNone
1270,64,CyberSecurity,I,MONEY,NEI
1271,64,#,O,,KeyNone
1272,64,DataBreach,O,,NEI
1273,64,#,O,,KeyNone
1274,64,DataProtection,O,,KeyNone
1275,64,#,O,,KeyNone
1276,64,CyberAttack,O,,NEB
1277,64,#,O,,KeyNone
1278,64,CyberWar,O,,NEB
1279,64,#,O,,KeyNone
1280,64,Hacker,O,,KeyNone
1281,64,#,B,MONEY,KeyNone
1282,64,malware,I,MONEY,KeyNone
1283,64,#,I,MONEY,KeyNone
1284,64,Botnet,I,MONEY,KeyNone
1285,64,#,O,,KeyNone
1286,64,Ransomware,O,,NEB
1287,64,#,O,,KeyNone
1288,64,Technews,O,,KeyNone
1289,65,Android,B,ORG,NEB
1290,65,'API,O,,NEI
1291,65,breaking,B,ORG,NEO
1292,65,',O,,KeyNone
1293,65,vulnerability,O,,NEB
1294,65,leaks,O,,NEI
1295,65,device,O,,NEI
1296,65,data,O,,NEO
1297,66,#,B,CARDINAL,KeyNone
1298,66,cybersecurite,O,,NEB
1299,66,Another,O,,KeyNone
1300,66,patched,O,,NEB
1301,66,Apache,B,PERSON,NEI
1302,66,Struts,I,PERSON,NEI
1303,66,vulnerability,O,,NEO
1304,66,exploited,O,,KeyNone
1305,66,https,O,,KeyNone
1306,67,New,O,,KeyNone
1307,67,source,O,,NEB
1308,67,IPs,O,,NEO
1309,67,seen,O,,KeyNone
1310,67,in,O,,KeyNone
1311,67,Mirai-like,O,,NEB
1312,67,botnet,B,GPE,NEO
1313,67,by,O,,KeyNone
1314,67,ASN,O,,NEB
1315,67,:,O,,KeyNone
1316,67,AS8452,O,,NEB
1317,67,:,O,,KeyNone
1318,67,181,O,,KeyNone
1319,67,--,O,,KeyNone
1320,67,@,O,,KeyNone
1321,67,telecomegypt,O,,NEB
1322,67,AS12389,B,CARDINAL,NEI
1323,67,:,O,,KeyNone
1324,67,105,O,,KeyNone
1325,67,--,O,,KeyNone
1326,67,@,O,,KeyNone
1327,67,Rostelecom_News,O,,NEB
1328,67,AS4837,B,CARDINAL,NEI
1329,67,:,O,,KeyNone
1330,67,93,B,ORG,KeyNone
1331,67,--,O,,KeyNone
1332,67,@,O,,KeyNone
1333,67,ChinaUnicomGlob,O,,NEB
1334,67,AS24444,B,CARDINAL,NEI
1335,67,:,O,,KeyNone
1336,67,75,O,,KeyNone
1337,67,--,O,,KeyNone
1338,67,China,O,,NEB
1339,67,Mobile,O,,NEI
1340,67,AS18403,B,CARDINAL,NEO
1341,67,:,O,,KeyNone
1342,67,69,B,GPE,KeyNone
1343,67,--,O,,KeyNone
1344,67,@,O,,KeyNone
1345,67,ftelhcm,O,,NEB
1346,68,Another,O,,KeyNone
1347,68,patched,O,,KeyNone
1348,68,Apache,B,PERSON,NEB
1349,68,Struts,I,PERSON,NEI
1350,68,vulnerability,O,,NEO
1351,68,exploited,O,,KeyNone
1352,68,https,O,,KeyNone
1353,69,Android,B,ORG,NEB
1354,69,'API,O,,NEI
1355,69,breaking,B,ORG,NEO
1356,69,',O,,KeyNone
1357,69,vulnerability,O,,NEB
1358,69,leaks,O,,NEI
1359,69,device,O,,NEI
1360,69,data,O,,NEO
1361,70,Another,O,,KeyNone
1362,70,patched,O,,NEB
1363,70,Apache,B,PERSON,NEI
1364,70,Struts,I,PERSON,NEI
1365,70,vulnerability,O,,NEO
1366,70,exploited,O,,KeyNone
1367,70,https,O,,KeyNone
1368,71,A,O,,KeyNone
1369,71,Remote,O,,NEB
1370,71,Code,O,,NEI
1371,71,Execution,O,,NEO
1372,71,Vulnerability,O,,KeyNone
1373,71,Patched,O,,NEB
1374,71,by,O,,KeyNone
1375,71,Facebook,B,ORG,NEI
1376,71,-,I,ORG,KeyNone
1377,71,Latest,I,ORG,KeyNone
1378,71,Hacking,I,ORG,NEB
1379,71,News,I,ORG,KeyNone
1380,71,https,O,,KeyNone
1381,71,:,O,,KeyNone
1382,72,Another,O,,KeyNone
1383,72,patched,O,,NEB
1384,72,Apache,B,PERSON,NEI
1385,72,Struts,I,PERSON,NEI
1386,72,vulnerability,O,,NEO
1387,72,exploited,O,,KeyNone
1388,72,https,O,,KeyNone
1389,73,#,B,CARDINAL,KeyNone
1390,73,PoC,O,,NEB
1391,73,Code,O,,NEI
1392,73,Surfaces,O,,NEO
1393,73,to,O,,KeyNone
1394,73,Exploit,O,,KeyNone
1395,73,#,O,,KeyNone
1396,73,Apache,O,,NEB
1397,73,#,O,,KeyNone
1398,73,Struts2,O,,NEI
1399,73,Vulnerability,O,,NEO
1400,73,https,O,,KeyNone
1401,73,:,O,,KeyNone
1402,73,//t.co/MTLQ8l5nuT,O,,KeyNone
1403,74,Another,O,,KeyNone
1404,74,patched,O,,NEB
1405,74,Apache,B,PERSON,NEI
1406,74,Struts,I,PERSON,NEI
1407,74,vulnerability,O,,NEO
1408,74,exploited,O,,KeyNone
1409,74,https,O,,KeyNone
1410,75,#,B,CARDINAL,KeyNone
1411,75,DDoS,O,,NEB
1412,75,attack,O,,NEO
1413,75,from,O,,KeyNone
1414,75,#,B,MONEY,KeyNone
1415,75,Anonymous,I,MONEY,KeyNone
1416,75,#,I,MONEY,KeyNone
1417,75,Catalonia,O,,NEB
1418,75,cripples,O,,KeyNone
1419,75,#,B,MONEY,KeyNone
1420,75,Bank,I,MONEY,NEI
1421,75,of,O,,KeyNone
1422,75,#,O,,KeyNone
1423,75,Spain,B,GPE,NEI
1424,75,website,O,,NEO
1425,75,https,O,,KeyNone
1426,75,:,O,,KeyNone
1427,75,//t.co/9FRYL1yvjJ,O,,KeyNone
1428,75,via,B,CARDINAL,KeyNone
1429,75,@,O,,KeyNone
1430,75,hackread,B,MONEY,NEB
1431,75,#,I,MONEY,KeyNone
1432,75,infosec,B,MONEY,NEI
1433,75,#,I,MONEY,KeyNone
1434,75,revolution,I,MONEY,NEO
1435,75,#,B,ORG,KeyNone
1436,76,RT,O,,NEB
1437,76,hurricanelabs,O,,NEI
1438,76,``,O,,KeyNone
1439,76,4-year,O,,NEB
1440,76,old,O,,KeyNone
1441,76,Misfortune,B,PERSON,NEB
1442,76,Cookie,I,PERSON,NEI
1443,76,vulnerability,O,,NEO
1444,76,threatens,O,,KeyNone
1445,76,Capsule,O,,NEB
1446,76,Technologies,B,ORG,NEO
1447,76,medical,I,ORG,KeyNone
1448,76,gateway,O,,KeyNone
1449,76,device,O,,KeyNone
1450,76,https,O,,KeyNone
1451,76,:,O,,KeyNone
1452,76,//t.co/2oZFCTSwjH,O,,KeyNone
1453,76,'',O,,KeyNone
1454,77,At,O,,KeyNone
1455,77,least,O,,KeyNone
1456,77,Windows,B,PERSON,NEB
1457,77,Defender,I,PERSON,NEI
1458,77,is,O,,KeyNone
1459,77,better,O,,KeyNone
1460,77,at,O,,KeyNone
1461,77,detecting,O,,NEB
1462,77,variants,O,,NEI
1463,77,of,O,,KeyNone
1464,77,this,O,,KeyNone
1465,77,exploit,O,,NEB
1466,77,by,O,,KeyNone
1467,77,now,O,,KeyNone
1468,77,.,O,,KeyNone
1469,77,https,O,,KeyNone
1470,78,@,O,,KeyNone
1471,78,wasmittechnik,O,,NEB
1472,78,@,O,,KeyNone
1473,78,hallstephenj,O,,NEB
1474,78,@,O,,KeyNone
1475,78,FEITIAN_Tech,O,,NEB
1476,78,@,O,,KeyNone
1477,78,Google,O,,NEB
1478,78,``,O,,KeyNone
1479,78,The,O,,KeyNone
1480,78,vulnerability,O,,NEB
1481,78,is,O,,KeyNone
1482,78,that,O,,KeyNone
1483,78,in,O,,KeyNone
1484,78,that,O,,KeyNone
1485,78,interface,O,,NEB
1486,78,",",O,,KeyNone
1487,78,the,O,,KeyNone
1488,78,device,O,,KeyNone
1489,78,does,B,GPE,KeyNone
1490,78,NOT,O,,KeyNone
1491,78,respect,O,,KeyNone
1492,78,the,O,,KeyNone
1493,78,U2F_AUTHENTICATE,O,,NEB
1494,78,parameter,O,,NEI
1495,78,0x03,O,,NEO
1496,78,.,O,,KeyNone
1497,78,It,O,,KeyNone
1498,78,acts,O,,KeyNone
1499,78,like,O,,KeyNone
1500,78,parameter,O,,NEB
1501,78,0x08,O,,NEI
1502,78,...,O,,KeyNone
1503,78,It,O,,KeyNone
1504,78,signs,O,,KeyNone
1505,78,the,O,,KeyNone
1506,78,message,O,,KeyNone
1507,78,right,O,,KeyNone
1508,78,away,O,,KeyNone
1509,78,without,O,,KeyNone
1510,78,blinking,O,,KeyNone
1511,78,the,O,,KeyNone
1512,78,LED,O,,NEB
1513,78,or,O,,KeyNone
1514,78,waiting,O,,KeyNone
1515,78,for,O,,KeyNone
1516,78,the,O,,KeyNone
1517,78,user,O,,KeyNone
1518,78,to,O,,KeyNone
1519,78,touch,O,,KeyNone
1520,79,This,O,,KeyNone
1521,79,Old,O,,KeyNone
1522,79,Ransomware,O,,NEB
1523,79,Is,O,,KeyNone
1524,79,Now,O,,KeyNone
1525,79,Bitcoin-Stealing,O,,NEB
1526,79,Malware,O,,NEI
1527,79,https,O,,KeyNone
1528,79,:,O,,KeyNone
1529,79,//t.co/5gKpQpAZW2,O,,KeyNone
1530,79,#,O,,KeyNone
1531,79,arete,O,,NEB
1532,79,https,O,,KeyNone
1533,80,Self,B,ORG,NEB
1534,80,Hosted,I,ORG,NEI
1535,80,Website,I,ORG,NEO
1536,80,of,O,,KeyNone
1537,80,Bank,B,ORG,NEB
1538,80,of,I,ORG,KeyNone
1539,80,Spain,I,ORG,NEI
1540,80,Hit,O,,KeyNone
1541,80,by,O,,KeyNone
1542,80,#,O,,KeyNone
1543,80,DDoS,O,,NEB
1544,80,Attack,O,,NEO
1545,80,.,O,,KeyNone
1546,80,Time,O,,KeyNone
1547,80,to,O,,KeyNone
1548,80,use,O,,KeyNone
1549,80,a,O,,KeyNone
1550,80,#,O,,KeyNone
1551,80,CDN,B,ORG,NEB
1552,80,https,O,,KeyNone
1553,80,:,O,,KeyNone
1554,81,A,O,,KeyNone
1555,81,Remote,O,,NEB
1556,81,Code,O,,NEI
1557,81,Execution,O,,NEO
1558,81,Vulnerability,O,,NEB
1559,81,Patched,O,,NEI
1560,81,by,O,,KeyNone
1561,81,Facebook,O,,NEO
1562,81,#,O,,KeyNone
1563,81,ai,O,,KeyNone
1564,81,#,O,,KeyNone
1565,81,artificialintelligence,O,,NEB
1566,81,#,O,,KeyNone
1567,81,cybersecurity,O,,KeyNone
1568,81,#,O,,KeyNone
1569,81,cyberattack,B,CARDINAL,NEB
1570,81,#,O,,KeyNone
1571,81,infosec,O,,NEI
1572,81,https,B,CARDINAL,KeyNone
1573,81,:,O,,KeyNone
1574,81,//t.co/jxKLHZhIkF,O,,KeyNone
1575,81,https,B,CARDINAL,KeyNone
1576,81,:,O,,KeyNone
1577,81,//t.co/cmzBHNwr2r,O,,KeyNone
1578,82,Financial,B,ORG,NEB
1579,82,Institutions,I,ORG,NEI
1580,82,',I,ORG,KeyNone
1581,82,Consumer,B,ORG,NEB
1582,82,Data,I,ORG,NEI
1583,82,Exposed,I,ORG,NEO
1584,82,in,O,,KeyNone
1585,82,Web,O,,NEB
1586,82,Platform,O,,NEI
1587,82,Vulnerability,O,,NEO
1588,82,https,O,,KeyNone
1589,83,Fax,O,,NEB
1590,83,machines,O,,NEI
1591,83,are,O,,KeyNone
1592,83,still,O,,KeyNone
1593,83,widely,O,,KeyNone
1594,83,used,O,,KeyNone
1595,83,in,O,,KeyNone
1596,83,healthcare,O,,NEB
1597,83,and,O,,KeyNone
1598,83,a,O,,KeyNone
1599,83,communications,O,,NEB
1600,83,protocol,O,,NEI
1601,83,vulnerability,O,,NEO
1602,83,is,O,,KeyNone
1603,83,leaving,O,,KeyNone
1604,83,them,O,,KeyNone
1605,83,exposed,O,,NEB
1606,83,to,O,,KeyNone
1607,83,cyberattacks,O,,NEO
1608,83,.,O,,KeyNone
1609,83,More,O,,KeyNone
1610,83,here,O,,KeyNone
1611,83,:,O,,KeyNone
1612,83,https,O,,KeyNone
1613,84,4-year,O,,NEB
1614,84,old,O,,KeyNone
1615,84,Misfortune,B,PERSON,NEB
1616,84,Cookie,I,PERSON,NEI
1617,84,vulnerability,O,,NEO
1618,84,threatens,O,,KeyNone
1619,84,Capsule,O,,NEB
1620,84,Technologies,B,ORG,NEO
1621,84,medical,I,ORG,NEB
1622,84,gateway,O,,NEI
1623,84,device,O,,NEO
1624,84,https,O,,KeyNone
1625,84,:,O,,KeyNone
1626,84,//t.co/WdgC3SrTLm,O,,KeyNone
1627,85,New,O,,NEB
1628,85,post,O,,NEO
1629,85,from,O,,KeyNone
1630,85,https,O,,KeyNone
1631,85,:,O,,KeyNone
1632,85,//t.co/9KYxtdZjkl,O,,KeyNone
1633,85,(,O,,KeyNone
1634,85,PostgreSQL,O,,NEB
1635,85,JDBC,O,,NEI
1636,85,Driver,O,,NEO
1637,85,SSL,O,,NEB
1638,85,Factory,O,,NEO
1639,85,Man-in-the-Middle,O,,NEB
1640,85,Attack,O,,NEI
1641,85,Vulnerability,O,,NEO
1642,85,),O,,KeyNone
1643,85,has,O,,KeyNone
1644,85,been,O,,KeyNone
1645,85,published,O,,KeyNone
1646,85,on,O,,KeyNone
1647,85,https,O,,KeyNone
1648,85,:,O,,KeyNone
1649,85,//t.co/9KYxtdZjkl,O,,KeyNone
1650,85,-,O,,KeyNone
1651,85,https,O,,KeyNone
